CellV [A^3],Df,NASA [m^2/cm^3],total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-Z-1-all,sum-D_mc_CRY-T-3-all,lc-chi-3-all,lc-Z-2-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,func-T-3-all,D_func-chi-3-all,D_func-T-1-all,D_func-T-3-all,f-lig-T-1,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-T-3-all,sum-func-Z-0-all,sum-D_func-chi-2-all,sum-D_func-T-2-all,sum-f-lig-Z-3,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_methane_widomHOA,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,temperature,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,time
2332.49,4.39499,0.0,0.408081,3.5344,36.29653333,78.8848,729.0,1.5876,4.573333333,3618.0,184.0,21.62698667,107.3333333,47.648,0.956,1.604666667,-2.0,-0.066666667,-0.04,-3.453333333,0.0,0.0,0.0,0.0,0.0,0.0,387.6,50.0,42.33333333,-0.333333333,0.0,0.0,0.0,11984.0,-0.455,1.105,0.00020386,-26.56207098,4.94e-05,-20.02004396,2.114186893,5.44144458,180.0,962.0,174.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,144.0
5242.37,3.15331,169.775,0.0407379,3.61,21.3712,62.5556,841.0,1.9044,4.618,15022.0,68.0,19.1292,120.5166667,54.76,0.302166667,2.168833333,-0.616666667,0.283333333,-0.012333333,-4.29,1.84832,19.6,1.6,0.098,0.0,-0.4,146.6,22.0,285.6666667,5.666666667,196.0,1.96,-4.0,6000.0,-1.61,0.828,3.76e-05,-29.69837844,4.16e-06,-20.46276456,0.30491758,0.545403059,140.0,6342.0,0.0,0.0,0.0,-0.110283159,-0.526394616,-0.277430255,1.0,72.0
2800.31,4.86656,0.0,0.499496,1.44,31.956,42.06,4096.0,2.8561,4.6,15872.0,256.0,18.49842857,106.2857143,42.31857143,0.508571429,1.625714286,-1.142857143,-2.857142857,-0.022857143,-5.142857143,9.2416,91.0,28.0,3.64,-1.0,-2.0,380.0,6.857142857,19.42857143,-11.42857143,196.0,5.88,-12.0,12240.0,-0.487,1.488,0.000558211,-32.56792779,1.7e-05,-15.438814,2.959947217,4.296200942,60.0,6228.0,702.0,0.0,0.0,0.556383507,-0.002650245,-0.104729799,1.0,168.0
12071.1,3.08506,356.786,0.0928948,2.8561,27.04,68.4112,2304.0,2.1904,5.68,28416.0,768.0,19.6944,103.6,44.092,0.944,2.014,-2.0,-1.0,-0.04,-3.6,4.73344,19.2,2.4,0.712,-0.8,-1.6,291.6,368.0,376.0,-40.0,1024.0,14.24,-32.0,68672.0,-0.395,1.219,8.24e-05,-26.91743896,2.13e-05,-21.45256323,0.752682538,1.540986596,200.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
6590.41,11.69752,0.0,0.980543,3.1684,23.0688,47.3124,2401.0,2.0164,3.9,5880.0,72.0,28.3648,122.5,41.425,0.935,2.045,-2.0,-3.0,-0.04,-7.4,11.8336,48.0,6.0,1.78,-2.0,-4.0,306.0,22.0,26.0,-12.0,256.0,3.56,-8.0,9544.0,-0.606,1.921,0.000195931,-24.19071941,1.26e-05,-13.15840319,3.11632903,4.906780117,105.0,6228.0,12051.0,0.0,284.0,0.389716841,-0.024257543,-0.004702983,2.0,96.0
5002.33,4.32303,0.0,0.17722,2.8561,27.90528,53.8434,2304.0,2.1904,3.124,18432.0,248.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.8896,106.5,55.5,6.43,-0.5,8.0,540.0,16.0,32.0,-32.0,422.0,19.42,-4.0,32448.0,-0.536,1.244,0.000486629,-35.15894756,1.99e-05,-19.58200249,1.989049826,2.476760588,100.0,962.0,702.0,31374.0,28118.0,0.389716841,0.06606585,-0.271501052,2.0,40.0
1817.65,4.03284,0.0,0.184686,2.4025,31.992,95.108,625.0,1.9321,3.72,14400.0,936.0,0.0,72.0,28.09,0.89,0.0,-2.0,0.0,-0.04,0.8,0.0,0.0,0.0,0.0,0.0,0.0,18.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,1.355,2.42e-05,-23.45477103,5.39e-06,-16.1734516,0.335662716,1.439415359,120.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
3262.0,5.91155,0.0,0.825516,2.7225,49.4175,62.04,900.0,1.7161,5.12,8400.0,332.0,62.21903158,195.3684211,75.26894737,0.709473684,2.094736842,-0.105263158,-2.526315789,0.143157895,-2.189473684,0.0,0.0,0.0,0.0,0.0,0.0,2960.0,3.789473684,7.368421053,-2.526315789,0.0,0.0,0.0,28448.0,-1.352,1.357,0.00022448,-26.50333596,3.51e-05,-17.59309537,1.479298745,6.978303611,70.0,962.0,6228.0,702.0,0.0,-0.110283159,-0.031695247,0.153714824,1.0,72.0
4640.63,6.85436,0.0,0.85543,2.8561,23.2544,38.33765,2304.0,2.1904,2.485,12288.0,96.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.8896,80.25,22.5,3.175,-1.25,-2.5,404.0,8.0,16.0,-16.0,211.0,5.3,-11.0,14336.0,-0.539,1.235,0.000272259,-28.75771127,5.28e-06,-9.178350811,2.559731685,2.80913214,85.0,962.0,31374.0,0.0,944.0,-0.110283159,-0.003003152,0.082883502,2.0,48.0
2062.85,4.91896,0.0,0.309835,1.2769,23.3232,40.6122,3481.0,3.0976,5.94,11328.0,168.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,8.0,4.26,-2.0,-4.0,192.0,12.0,24.0,-24.0,384.0,10.68,-24.0,9696.0,-0.59,2.061,0.0024542,-41.35746429,5.71e-06,-13.92775429,2.596829872,2.076122827,160.0,962.0,0.0,0.0,10340.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
3196.42,9.48231,0.0,0.263715,3.176,21.5596,46.314,1492.0,2.09474,1.836,47324.0,174.0,18.73866667,107.3333333,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,300.0,36.0,42.0,-14.0,0.0,0.0,0.0,10944.0,-0.718,1.631,3.76e-05,-23.77533549,8.02e-06,-16.0074249,0.499009749,1.664932134,100.0,962.0,31275.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,96.0
79692.1,24.24061,0.0,7.38569,3.61,26.144,45.524,841.0,1.9044,2.44,11136.0,144.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,16.0,32.0,-32.0,0.0,0.0,0.0,60672.0,-0.421,0.918,1.18e-05,-7.759846674,7.34e-06,-4.372087562,0.178933034,4.110074505,85.0,1049.0,6228.0,13387.0,0.0,0.389716841,-0.148312044,-0.155949966,1.0,48.0
5210.92,6.34934,0.0,0.537606,2.7225,22.704,48.5705,900.0,1.7161,2.56,11520.0,192.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.1704,96.6,9.6,2.689,-2.0,-5.8,192.0,20.0,40.0,-40.0,2665.0,11.87,-38.0,26360.0,-0.779,1.23,0.000949239,-36.83908604,8.66e-06,-13.7676158,3.682419894,2.94296766,100.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,24.0
2372.12,2.7509,456.594,0.108755,3.61,25.004,61.123,841.0,1.9044,3.375,14152.0,312.0,17.94153333,106.3333333,41.425,0.771666667,1.7325,-1.791666667,-1.041666667,-0.033333333,-3.016666667,5.9168,24.0,3.0,1.375,-1.0,-1.5,102.0,103.3333333,139.0,-16.66666667,512.0,7.12,-24.0,8224.0,-0.475,0.93,0.000143212,-31.27944191,5.14e-06,-16.79541067,1.014176483,0.990993801,120.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,50.0
2105.04,3.1465,141.481,0.104831,2.7225,21.384,51.117,900.0,1.7161,3.24,3600.0,96.0,19.336,105.0,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,5.9168,24.0,3.0,0.89,-1.0,-2.0,272.0,64.0,68.0,-12.0,256.0,3.56,-8.0,11728.0,-0.477,1.214,0.000204963,-32.34075577,3.26e-05,-24.60497532,1.847672605,3.257891802,120.0,962.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
4008.76,4.28231,0.0,0.580617,2.7225,22.704,39.534,900.0,1.7161,2.16,7680.0,104.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,564.0,8.0,16.0,-16.0,256.0,3.56,-8.0,19488.0,-0.502,1.235,0.000203621,-25.6750934,2.85e-05,-16.33318264,2.56243211,6.711821873,90.0,962.0,6228.0,0.0,313.0,-0.110283159,-0.003003152,0.082883502,2.0,72.0
18098.3,3.48006,1014.14,0.361267,1.0,19.68,40.96,400.0,2.9241,4.23,14640.0,680.0,12.53142857,96.0,31.9,0.832857143,1.271428571,-1.714285714,-2.857142857,-0.037142857,-4.285714286,5.071542857,20.57142857,2.571428571,0.762857143,-0.857142857,-1.714285714,478.0,20.0,40.0,-40.0,384.0,5.34,-12.0,47640.0,-0.633,1.517,0.00128905,-37.81600549,2.09e-05,-18.94299288,3.72342106,3.48542242,100.0,962.0,6228.0,0.0,0.0,0.389716841,0.06606585,-0.271501052,1.0,120.0
7960.11,4.77784,0.0,0.444419,3.61,29.92711111,57.01266667,841.0,1.9044,4.571111111,19024.0,404.0,12.8384,104.0666667,42.314,0.448,1.124666667,-1.0,-2.466666667,-0.02,-4.88,7.39328,72.8,9.6,0.784,-0.8,-1.6,228.0,29.33333333,49.33333333,-49.33333333,784.0,7.84,-16.0,30800.0,-0.692,0.925,5.67e-05,-23.27725468,1.09e-05,-14.86957692,0.792116823,3.944356285,85.0,6228.0,702.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,96.0
2142.42,3.89356,0.0,0.318999,3.61,24.928,46.3752,841.0,1.9044,3.416,8816.0,144.0,27.48896,121.6,38.758,0.926,1.146,-2.0,-1.4,-0.04,-6.34,0.0,0.0,0.0,0.0,0.0,0.0,132.0,36.8,33.6,-11.2,0.0,0.0,0.0,9376.0,-0.429,0.907,0.000138192,-26.5491502,1.25e-05,-16.64697854,1.652017347,3.244790351,120.0,962.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
13606.2,11.00419,0.0,0.776587,3.61,25.81236364,61.14890909,841.0,1.9044,3.758181818,30102.0,414.0,25.38545455,132.3636364,42.63727273,0.760909091,2.82,-1.636363636,-0.363636364,-0.032727273,-6.981818182,5.378909091,21.81818182,2.727272727,0.809090909,-0.909090909,-1.818181818,170.1818182,66.0,504.0,-12.0,960.0,13.35,-30.0,29940.0,-0.929,0.905,6.75e-05,-23.62218481,9.87e-06,-14.35641751,0.83635468,3.196269251,60.0,6228.0,962.0,887.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
1495.4,2.90368,306.694,0.120602,3.5344,32.98773333,61.4384,729.0,1.5876,3.266666667,3294.0,122.0,20.54186667,105.0,41.425,0.935,1.578333333,-2.0,-2.833333333,-0.04,-4.0,11.1856,58.75,15.25,2.655,-1.0,-2.25,351.0,32.0,19.33333333,-11.33333333,241.0,4.14,-6.0,10264.0,-0.48,1.176,8.85e-05,-30.61333982,8.68e-06,-19.29771898,0.872601248,1.462786947,120.0,962.0,0.0,0.0,14798.0,-0.110283159,-0.003003152,0.082883502,0.0,144.0
2652.49,4.8127,0.0,0.135651,2.525,25.278,43.326,2468.5,2.38025,3.98,28256.0,268.0,18.57688889,108.8888889,34.01666667,0.91,1.788888889,-2.0,-3.333333333,-0.04,-5.111111111,3.080533333,28.0,4.666666667,0.606666667,-0.666666667,-0.333333333,150.0,56.0,58.66666667,-40.0,196.0,10.64,0.0,10728.0,-0.503,1.619,0.000174131,-32.57609212,7.52e-06,-16.41992966,1.316742902,1.48662027,100.0,6228.0,702.0,0.0,0.0,-0.110283159,-0.046039543,-0.057800328,1.0,72.0
5615.56,3.74063,0.0,0.156508,1.21,25.828,44.8855,4225.0,2.8224,7.735,56680.0,1040.0,22.72348,118.0666667,33.8685,0.9095,1.125333333,-2.0,-2.266666667,-0.04,-5.761666667,9.6736,83.83333333,13.5,-0.043333333,1.333333333,2.666666667,150.0,79.2,82.4,-54.4,1236.0,39.96,52.0,30720.0,-0.509,1.953,0.0106962,-46.32063412,1.63e-05,-19.46610153,3.036591189,2.489580706,110.0,962.0,702.0,0.0,8471.0,0.389716841,0.06606585,-0.271501052,0.0,48.0
3072.83,8.86311,0.0,0.634963,1.21,25.509,31.966,4900.0,2.89,4.65,15120.0,176.0,18.49842857,106.2857143,42.31857143,0.508571429,1.625714286,-1.142857143,-2.857142857,-0.022857143,-5.142857143,0.0,0.0,0.0,0.0,0.0,0.0,366.0,6.857142857,19.42857143,-11.42857143,0.0,0.0,0.0,11536.0,-0.481,1.555,5.36e-05,-22.54248279,1.04e-05,-14.2638722,0.738820705,3.532925708,80.0,962.0,6228.0,702.0,0.0,0.223050174,0.009302608,-0.013622264,1.0,48.0
6635.68,4.71571,0.0,0.12633,1.4884,29.28,90.20436,4356.0,2.7889,5.152,73656.0,1952.0,32.86654667,147.8,31.05333333,1.350388889,4.115166667,-2.172222222,-2.683333333,-0.159555556,-6.377777778,5.17315,403.7575758,21.90909091,-0.089242424,1.909090909,4.090909091,458.6666667,34.0,107.4,-32.2,4526.545455,-0.885454545,31.45454545,103832.0,-0.932,2.033,0.00462803,-58.88324107,2.68e-06,-14.9567612,0.785671693,0.903867413,170.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,168.0
11544.0,3.18545,1284.69,0.415129,3.7249,17.6016,55.005,2209.0,1.6384,3.06,15792.0,192.0,22.6176,98.0,54.76,0.98,1.68,-2.0,2.0,-0.04,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,336.0,288.0,48.0,0.0,0.0,0.0,8400.0,-0.194,0.516,1.73e-05,-17.9751914,4.6e-06,-11.90368236,0.267084329,2.078706874,160.0,962.0,0.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
671.377,3.207,94.4207,0.0951688,3.61,31.16,52.326,841.0,1.9044,3.66,2204.0,64.0,19.03733333,106.1666667,39.2025,0.9275,1.9425,-2.0,-1.916666667,-0.04,-4.333333333,5.9168,24.0,3.0,0.89,-1.0,-2.0,150.0,28.0,31.0,-7.666666667,128.0,1.78,-4.0,3536.0,-0.387,0.921,0.000196603,-33.30007201,8.04e-05,-28.0212801,1.290708562,3.121677487,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
1404.63,2.84337,27.4158,0.0348993,2.8561,21.9024,66.9916,2304.0,2.1904,3.76,5760.0,128.0,10.564,145.0,41.425,0.92,1.085,-2.5,0.5,-0.165,-1.0,5.053933333,128.0,0.0,0.0,1.0,0.0,145.0,56.0,52.0,4.0,512.0,0.0,0.0,5152.0,-0.478,1.212,0.0240626,-56.97047235,3.12e-06,-22.50138569,1.650886161,0.883970736,120.0,962.0,0.0,0.0,0.0,0.389716841,0.061818741,-0.217196949,1.0,24.0
5837.16,5.22128,10.3642,0.4467343,2.8561,30.9608,32.7015,2304.0,2.1904,3.55,16320.0,216.0,21.22656,103.6,44.092,0.944,1.51,-2.0,-1.0,-0.04,-3.6,5.54496,25.2,5.4,1.092,-1.2,-3.0,370.8,92.0,58.0,-10.0,294.0,5.88,-24.0,28400.0,-0.444,1.224,0.000427852,-35.41870109,1.8e-05,-15.92990475,2.007935306,4.390435161,100.0,6228.0,702.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
3001.26,4.34629,0.0,0.515746,2.8561,34.8816,39.1911,2304.0,2.1904,4.26,18432.0,224.0,23.6672,112.0,28.09,0.89,0.0,-2.0,0.0,-0.04,-6.0,3.381028571,13.71428571,0.571428571,0.0,-0.571428571,0.0,42.0,28.0,0.0,0.0,256.0,3.56,-8.0,7168.0,-0.322,1.254,4.93e-05,-25.38094791,2.83e-06,-9.930317187,0.636207648,1.470881081,120.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
1149.62,3.03362,605.658,0.162088,1.2769,31.0976,32.8378,3481.0,3.0976,5.94,15104.0,216.0,16.34,112.0,28.09,0.89,2.13,-2.0,-2.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,12.0,54.0,-12.0,0.0,0.0,0.0,3276.0,-0.629,2.057,0.00523731,-42.20685993,1.12e-05,-17.72841554,3.063274021,1.431114955,150.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,120.0
3506.23,3.57437,296.212,0.116801,2.8561,29.068,42.64715,2304.0,2.1904,3.195,15360.0,172.0,18.3008,112.0,28.09,0.89,1.904,-2.0,-4.0,-0.04,-6.0,11.8336,74.0,20.5,5.15,-1.5,-1.5,377.0,16.0,37.6,-32.0,512.0,17.8,-20.0,24080.0,-0.493,1.239,5.2e-05,-25.82635286,8.05e-06,-19.09998208,0.634974176,1.747306895,160.0,962.0,0.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
1488.36,5.74465,0.0,0.378606,1.4884,28.2918,35.4532,4356.0,2.7889,4.5,7128.0,88.0,18.48466667,107.5555556,39.15666667,0.593333333,1.582222222,-1.333333333,-3.555555556,-0.026666667,-5.333333333,3.080533333,18.66666667,10.0,0.77,1.333333333,0.666666667,344.0,5.333333333,10.66666667,-10.66666667,49.0,0.98,0.0,8188.0,-0.541,1.755,0.0110566,-47.07006997,1.14e-05,-15.0055081,4.143843996,3.420079706,95.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,24.0
1036.08,3.36062,572.739,0.195924,2.7225,22.044,46.134,900.0,1.7161,2.7,1860.0,36.0,16.50933333,109.6666667,36.98,0.92,1.63,-2.0,-3.0,-0.04,-3.366666667,7.025066667,58.0,9.0,1.2,-1.0,-0.666666667,334.6666667,17.0,15.0,-9.0,113.0,5.23,7.0,5972.0,-0.617,1.22,0.000113044,-25.38626633,3.33e-05,-20.09617576,1.166596781,2.365718337,150.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,43.0
7068.18,3.95274,0.0,0.0687877,5.10406,41.32714667,138.81216,4513.266667,2.016186667,0.261333333,167440.0,3312.0,14.44,105.0,54.76,0.98,1.33,-2.0,0.0,-0.04,1.9,9.2416,126.0,27.0,3.5,0.0,6.0,360.0,104.0,56.0,0.0,392.0,25.2,40.0,14400.0,-0.73,1.868,4.01e-05,-28.71658688,2.72e-06,-16.68709163,0.429180412,0.709937882,160.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
26545.5,7.04166,180.851,0.5917642,3.61,26.144,60.69866667,841.0,1.9044,3.253333333,16704.0,240.0,26.316,149.3333333,28.09,1.186666667,2.67,-2.0,-3.666666667,-0.053333333,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,21.33333333,48.0,-29.33333333,0.0,0.0,0.0,43200.0,-0.516,0.963,0.000178054,-26.26006285,3.67e-05,-20.41132909,0.964511853,3.634102934,65.0,962.0,6228.0,0.0,313.0,0.223050174,0.014350755,-0.082541545,2.0,48.0
33902.1,10.38341,0.0,1.41657,3.61,26.144,45.524,841.0,1.9044,2.44,22272.0,288.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,10.5376,69.5,26.0,3.775,0.0,-1.0,810.0,32.0,64.0,-64.0,904.0,18.88,-16.0,98496.0,-0.449,0.912,2.52e-05,-16.58162707,9.37e-06,-11.84211215,0.370037034,3.921280481,70.0,0.0,0.0,0.0,944.0,-0.110283159,0.083073132,-0.129610464,2.0,48.0
2399.06,3.1685,666.059,0.22941,2.4025,31.992,64.65566667,625.0,1.9321,3.913333333,7200.0,270.0,21.38533333,112.0,28.09,0.89,2.956666667,-2.0,-3.0,-0.04,-6.0,10.63017143,84.21428571,28.71428571,3.443571429,-1.535714286,-4.261904762,474.0,8.0,54.66666667,-12.0,228.1428571,4.284285714,5.380952381,14536.0,-0.617,1.32,0.000104386,-27.19266013,2.42e-05,-19.92957297,1.149769973,3.050920735,80.0,962.0,31374.0,887.0,0.0,0.223050174,0.011519349,-0.04633881,1.0,72.0
5550.44,3.91024,0.0,0.176711,3.96124,37.0184,104.94476,1295.5,1.73557,0.552,61984.0,1360.0,28.4544,190.4,49.426,0.642,2.8,-2.2,0.0,-0.082,-9.36,8.3525,264.8,16.0,2.8,10.4,0.0,302.4,24.0,160.0,0.0,842.0,11.76,-32.0,14784.0,-0.945,1.794,0.000807607,-37.87814454,1.12e-06,-9.955312123,1.673698512,0.590780209,120.0,962.0,0.0,0.0,313.0,-0.110283159,-0.221660742,-0.20352036,2.0,72.0
10625.6,6.59227,0.0,0.215206,3.61,25.384,84.284,841.0,1.9044,2.44,7192.0,200.0,18.73866667,107.3333333,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,300.0,48.0,56.0,-18.66666667,0.0,0.0,0.0,14592.0,-0.693,0.886,2.27e-05,-18.5946895,1.22e-05,-16.01279972,0.346739091,2.409111123,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,312.0
3102.4,2.80133,5.99246,0.0,2.8561,37.9912,67.093,2304.0,2.1904,7.18,9984.0,276.0,15.47466667,102.6666667,45.87,0.623333333,1.48,-1.333333333,-2.0,-0.026666667,-2.666666667,6.161066667,84.0,10.0,1.12,-0.666666667,2.666666667,245.3333333,32.0,36.0,-12.0,196.0,15.4,36.0,6976.0,-0.497,1.21,4.33e-06,-26.60175683,3.85e-07,-17.48110702,0.062482599,0.189667572,160.0,962.0,0.0,0.0,8471.0,-0.110283159,0.083073132,-0.129610464,0.0,72.0
2223.92,2.91099,826.548,0.247761,2.7225,22.374,45.26775,900.0,1.7161,2.43,7560.0,140.0,20.688,105.5555556,36.98,0.92,2.107777778,-2.0,-2.777777778,-0.04,-5.333333333,7.889066667,32.0,4.0,1.186666667,-1.333333333,-2.666666667,230.0,37.33333333,44.66666667,-16.66666667,256.0,3.56,-8.0,11696.0,-0.575,1.251,0.0012327,-36.39410475,2.56e-05,-18.2244801,4.168445972,3.302999593,95.0,962.0,31374.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
4743.18,4.86667,149.451,0.4846141,3.5344,32.98773333,76.20684444,729.0,1.5876,3.375555556,9882.0,448.0,19.07051852,106.037037,39.44944444,0.928333333,1.946111111,-2.0,-1.87037037,-0.04,-4.296296296,6.574222222,26.66666667,3.333333333,0.988888889,-1.111111111,-2.222222222,150.0,128.0,141.0,-33.66666667,640.0,8.9,-20.0,15912.0,-0.48,1.18,0.000102864,-23.04913152,3.2e-05,-17.79788051,1.220723428,4.678559747,100.0,6228.0,702.0,0.0,0.0,0.389716841,-0.024257543,-0.004702983,1.0,24.0
1679.72,2.46791,1.97782,0.0,3.61,28.2416,81.0426,841.0,1.9044,4.814,9976.0,292.0,11.79288889,99.55555556,45.87,0.514444444,1.34,-1.111111111,-0.444444444,-0.022222222,-4.177777778,3.944533333,16.0,2.0,0.593333333,-0.666666667,-1.333333333,110.6666667,50.66666667,80.0,-5.333333333,256.0,3.56,-8.0,6144.0,-0.612,0.911,4.95e-05,-34.22036061,1.26e-06,-20.83810607,0.313293205,0.299946993,160.0,962.0,0.0,0.0,8471.0,-0.110283159,0.083073132,-0.129610464,0.0,96.0
2534.87,5.66826,0.0,0.577247,2.7225,27.72,55.209,900.0,1.7161,3.24,4680.0,128.0,18.2608,109.2,33.424,0.908,1.858,-2.0,-3.0,-0.04,-5.2,10.5376,69.5,26.0,3.775,0.0,-1.0,372.0,17.6,23.2,-12.0,226.0,4.72,-4.0,11248.0,-0.453,1.213,8.26e-05,-20.64024519,2.28e-05,-15.41868025,1.244733807,5.738839213,120.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,120.0
4539.51,8.86897,0.0,0.374322,1.44,35.016,45.12,4096.0,2.8561,3.68,17408.0,324.0,19.17713333,102.2222222,52.43666667,0.237333333,1.516,-0.533333333,-2.044444444,-0.010666667,-4.533333333,9.2416,87.5,33.5,3.22,0.0,0.0,612.0,9.066666667,32.8,-12.26666667,294.0,8.82,-9.0,26472.0,-0.477,1.412,0.00361472,-45.94683467,5.85e-06,-13.69868757,1.447058259,2.331655917,110.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.006328263,0.131958321,1.0,72.0
2060.96,4.95516,0.0,0.177553,1.21,34.056,28.182,3249.0,2.8561,5.52,8208.0,114.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,4.0,8.0,-8.0,0.0,0.0,0.0,8652.0,-0.505,1.626,0.000272483,-32.01596474,3.26e-05,-20.36044679,2.28065405,2.553015272,120.0,6228.0,0.0,0.0,313.0,0.389716841,-0.020010434,-0.059007085,2.0,24.0
7201.69,7.05859,0.0,0.711584,3.61,17.404,48.13333333,841.0,1.9044,3.253333333,4234.0,72.0,17.784,98.0,54.76,0.98,1.75,-2.0,0.5,-0.04,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,112.0,80.0,4.0,0.0,0.0,0.0,9984.0,-0.699,0.85,3.21e-05,-19.94966958,9.06e-06,-12.43464289,0.470360965,4.251696892,165.0,962.0,0.0,0.0,313.0,-0.110283159,0.083073132,-0.129610464,2.0,96.0
3067.8,3.38284,466.24,0.142113,2.7225,18.92,40.513,900.0,1.7161,1.8,9600.0,124.0,17.544,112.0,28.09,0.89,1.78,-2.0,-3.7,-0.04,-6.0,7.889066667,32.0,3.777777778,1.186666667,-1.333333333,-2.444444444,366.0,12.0,24.0,-22.2,256.0,3.56,-8.0,20704.0,-0.593,1.242,0.0562876,-58.62530905,1.04e-05,-18.442903,3.083039345,1.472353835,120.0,962.0,702.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
37072.9,4.35513,0.0,0.579412,3.1684,48.9856,18.156,2401.0,2.0164,2.6,25088.0,160.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,32.0,64.0,-64.0,0.0,0.0,0.0,37760.0,-0.481,2.0,0.000167826,-26.84832226,3.47e-05,-19.54162684,1.553446465,5.906082229,160.0,962.0,6228.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
2087.56,2.41854,26.1134,0.0204625,1.5376,24.49,28.6068,4624.0,2.7225,3.52,12512.0,112.0,18.6575,105.3333333,44.69,0.445,1.6,-1.0,-2.666666667,-0.02,-5.0,10.5376,79.0,16.33333333,2.391666667,-0.833333333,-1.666666667,492.0,6.666666667,20.0,-10.66666667,226.0,4.953333333,-5.333333333,16704.0,-0.508,1.541,0.000687319,-40.13676206,2.18e-06,-18.64868439,1.848860865,0.773720245,95.0,962.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
